"QuestionText","OptionA","OptionB","OptionC","OptionD","CorrectAnswer","Explanation"
"Which action provides a summary of the data in a DataFrame? (alt 17)","show()","describe()","first()","collect()","B","describe() gives summary statistics like count, mean, std, min, and max."
"Which action returns true if the RDD is empty? (alt 18)","countByKey()","isEmpty()","empty()","filter().count()","B","isEmpty() returns true if the RDD contains no elements."
"Which action can be used to apply a function to each element without returning a value? (alt 19)","map()","foreach()","flatMap()","groupByKey()","B","foreach() is used for side effects and doesn’t return a result to the driver."
"Which action aggregates elements using an associative function? (alt 20)","map()","reduce()","filter()","groupByKey()","B","reduce() combines elements using a binary operator like addition or multiplication."
"What happens if you call collect() on a very large RDD? (alt 21)","Nothing","Only 10 elements returned","Risk of memory overflow at driver","Output is written to file","C","collect() retrieves all RDD data to the driver, which can cause memory overflow for large datasets."
"Which action provides a summary of the data in a DataFrame? (alt 22)","show()","describe()","first()","collect()","B","describe() gives summary statistics like count, mean, std, min, and max."
"Which action returns true if the RDD is empty? (alt 23)","countByKey()","isEmpty()","empty()","filter().count()","B","isEmpty() returns true if the RDD contains no elements."
"Which action can be used to apply a function to each element without returning a value? (alt 24)","map()","foreach()","flatMap()","groupByKey()","B","foreach() is used for side effects and doesn’t return a result to the driver."
"Which action aggregates elements using an associative function? (alt 25)","map()","reduce()","filter()","groupByKey()","B","reduce() combines elements using a binary operator like addition or multiplication."
"What happens if you call collect() on a very large RDD? (alt 26)","Nothing","Only 10 elements returned","Risk of memory overflow at driver","Output is written to file","C","collect() retrieves all RDD data to the driver, which can cause memory overflow for large datasets."
"Which action provides a summary of the data in a DataFrame? (alt 27)","show()","describe()","first()","collect()","B","describe() gives summary statistics like count, mean, std, min, and max."
"Which action returns true if the RDD is empty? (alt 28)","countByKey()","isEmpty()","empty()","filter().count()","B","isEmpty() returns true if the RDD contains no elements."
"Which action can be used to apply a function to each element without returning a value? (alt 29)","map()","foreach()","flatMap()","groupByKey()","B","foreach() is used for side effects and doesn’t return a result to the driver."
"Which action aggregates elements using an associative function? (alt 30)","map()","reduce()","filter()","groupByKey()","B","reduce() combines elements using a binary operator like addition or multiplication."
"What happens if you call collect() on a very large RDD? (alt 31)","Nothing","Only 10 elements returned","Risk of memory overflow at driver","Output is written to file","C","collect() retrieves all RDD data to the driver, which can cause memory overflow for large datasets."
"Which action provides a summary of the data in a DataFrame? (alt 32)","show()","describe()","first()","collect()","B","describe() gives summary statistics like count, mean, std, min, and max."
"Which action returns true if the RDD is empty? (alt 33)","countByKey()","isEmpty()","empty()","filter().count()","B","isEmpty() returns true if the RDD contains no elements."
"Which action can be used to apply a function to each element without returning a value? (alt 34)","map()","foreach()","flatMap()","groupByKey()","B","foreach() is used for side effects and doesn’t return a result to the driver."
"Which action aggregates elements using an associative function? (alt 35)","map()","reduce()","filter()","groupByKey()","B","reduce() combines elements using a binary operator like addition or multiplication."
"What happens if you call collect() on a very large RDD? (alt 36)","Nothing","Only 10 elements returned","Risk of memory overflow at driver","Output is written to file","C","collect() retrieves all RDD data to the driver, which can cause memory overflow for large datasets."
"Which action provides a summary of the data in a DataFrame? (alt 37)","show()","describe()","first()","collect()","B","describe() gives summary statistics like count, mean, std, min, and max."
"Which action returns true if the RDD is empty? (alt 38)","countByKey()","isEmpty()","empty()","filter().count()","B","isEmpty() returns true if the RDD contains no elements."
"Which action can be used to apply a function to each element without returning a value? (alt 39)","map()","foreach()","flatMap()","groupByKey()","B","foreach() is used for side effects and doesn’t return a result to the driver."
"Which action aggregates elements using an associative function? (alt 40)","map()","reduce()","filter()","groupByKey()","B","reduce() combines elements using a binary operator like addition or multiplication."
"What happens if you call collect() on a very large RDD? (alt 41)","Nothing","Only 10 elements returned","Risk of memory overflow at driver","Output is written to file","C","collect() retrieves all RDD data to the driver, which can cause memory overflow for large datasets."
"Which action provides a summary of the data in a DataFrame? (alt 42)","show()","describe()","first()","collect()","B","describe() gives summary statistics like count, mean, std, min, and max."
"Which action returns true if the RDD is empty? (alt 43)","countByKey()","isEmpty()","empty()","filter().count()","B","isEmpty() returns true if the RDD contains no elements."
"Which action can be used to apply a function to each element without returning a value? (alt 44)","map()","foreach()","flatMap()","groupByKey()","B","foreach() is used for side effects and doesn’t return a result to the driver."
"Which action aggregates elements using an associative function? (alt 45)","map()","reduce()","filter()","groupByKey()","B","reduce() combines elements using a binary operator like addition or multiplication."
"What happens if you call collect() on a very large RDD? (alt 46)","Nothing","Only 10 elements returned","Risk of memory overflow at driver","Output is written to file","C","collect() retrieves all RDD data to the driver, which can cause memory overflow for large datasets."
"Which action provides a summary of the data in a DataFrame? (alt 47)","show()","describe()","first()","collect()","B","describe() gives summary statistics like count, mean, std, min, and max."
"Which action returns true if the RDD is empty? (alt 48)","countByKey()","isEmpty()","empty()","filter().count()","B","isEmpty() returns true if the RDD contains no elements."
"Which action can be used to apply a function to each element without returning a value? (alt 49)","map()","foreach()","flatMap()","groupByKey()","B","foreach() is used for side effects and doesn’t return a result to the driver."
